iris , utrees , 0.28927862389740583 , 0.37995502570509354 , 0.0 , 0.0 , 0.0 , 0.9715013543960914 , 0.946837292620121 , 0.9632542994314431 , 0.8316666666666668 , 0.9000000000000001 , 0.0 , 0.0 , 0.0 , [0.3860633468743116, 0.4102926292677935, 0.4189553835646923, 0.39147768169712843, 0.41480684686095654, 0.42382939007742415, 0.40180372496010286, 0.43603890700542164, 0.42092494525856, 0.40298260382056394, 0.38964468323306856, 0.4002855964079324, 0.3994811598781093, 0.405435278827888, 0.4171707000459924]  , 7.995704650878906 , 0.0 , 0.0 , 0.0 , 0.9999999999999999 , 0.9645638763869122 , 0.9821776663881926 , 0.0 , 0.0 , 0.0 , 0.9664143523792645 , 0.9157500546304597 , 0.9345753017400167 , 0.0 , 0.0 , 0.0 , 0.9642878239369463 , 0.9653780139982859 , 0.9763719061964675 , 0.0 , 0.0 , 0.0 , 0.9553032412681534 , 0.9416572254648263 , 0.9598923234010952 
wine , utrees , 1.119425960317249 , 1.5437680489798427 , 0.0 , 0.0 , 0.0 , 0.9584450660039564 , 0.9091552720649786 , 0.9533391310812729 , 0.8863849765258215 , 0.8999999999999999 , 0.0 , 0.0 , 0.0 , [0.3360676061564134, 0.32631362942580744, 0.3612751981511858, 0.36824172201635375, 0.36550731491626404, 0.34130671966894965, 0.35591495156770847, 0.34651284926293074, 0.34441475206496985, 0.32628400607658486, 0.32116397007249836, 0.33257351917322253, 0.3427709626001701, 0.3522773286181978, 0.35442042927549716]  , 62.76778960227966 , 0.0 , 0.0 , 0.0 , 0.9560638538416316 , 0.9143024540242207 , 0.9667686330488261 , 0.0 , 0.0 , 0.0 , 0.9093720944456758 , 0.7804367525403835 , 0.8661702903301494 , 0.0 , 0.0 , 0.0 , 0.9982675329002167 , 0.9704530083651757 , 0.9892628105700234 , 0.0 , 0.0 , 0.0 , 0.9700767828283016 , 0.9714288733301342 , 0.9911547903760918 
parkinsons , utrees , 1.5694824174811994 , 1.9108125714952608 , 0.0 , 0.0 , 0.0 , 0.823830625451153 , 0.731526336467602 , 0.8195160740632342 , 0.6243589743589743 , 0.8700854700854702 , 0.0 , 0.0 , 0.0 , [0.4229840591649341, 0.4193704984421516, 0.3952701603864043, 0.40139830365485607, 0.39697335783596494, 0.4121784246885083, 0.39539195573541863, 0.41566120533209233, 0.40774502093195575, 0.41740123341423635, 0.41051763425357, 0.4111960112259979, 0.4087733107897315, 0.4106039702712729, 0.40494872755582106]  , 186.50595871607462 , 0.0 , 0.0 , 0.0 , 0.709725269048163 , 0.7085873370732123 , 0.740089567925487 , 0.0 , 0.0 , 0.0 , 0.8621966794380586 , 0.7296455531968238 , 0.83106349812095 , 0.0 , 0.0 , 0.0 , 0.857274182881676 , 0.7193493870133475 , 0.8519907883685216 , 0.0 , 0.0 , 0.0 , 0.866126370436715 , 0.7685230685870248 , 0.8549204418379783 
climate_model_crashes , utrees , 3.4058084350698588 , 4.03306355562027 , 0.0 , 0.0 , 0.0 , 0.760807144363431 , 0.5097859914895667 , 0.6475702062841463 , 0.7939814814814815 , 0.8975308641975308 , 0.0 , 0.0 , 0.0 , [0.329741994658155, 0.33601771523979035, 0.34796111695765236, 0.33291122587770633, 0.3377454386959128, 0.34231547281140223, 0.34950212699718414, 0.33883496190966844, 0.338401543198358, 0.34704139185086896, 0.3241456364200624, 0.33837071205663827, 0.34342489856649494, 0.3381090341632417, 0.3391188984291665]  , 389.88045136133826 , 0.0 , 0.0 , 0.0 , 0.8369939187796333 , 0.5474557455888343 , 0.749493824980554 , 0.0 , 0.0 , 0.0 , 0.8195912949294321 , 0.5283450375918892 , 0.6788127641107519 , 0.0 , 0.0 , 0.0 , 0.537668274338064 , 0.4782608695652175 , 0.4796251582946392 , 0.0 , 0.0 , 0.0 , 0.8489750894065954 , 0.485082313212326 , 0.68234907775064 
concrete_compression , utrees , 0.565776238689936 , 0.7027180790233328 , 0.7890316565103176 , 0.6172456775264872 , 0.7645174334966823 , 0.0 , 0.0 , 0.0 , 0.3834951456310679 , 0.7200647249190938 , 173.4797042742917 , 0.14074074074074075 , 5.785000795076241 , [0.4628117150821734, 0.45784032252347334, 0.4597313736339523, 0.45588174820844013, 0.4617863336542122, 0.4590765960000046, 0.4617014432225464, 0.4584598883462509, 0.45902215428514764, 0.4613348766337077, 0.46181246189246805, 0.4620922498400931, 0.456269040112996, 0.4620558889389571, 0.4586050528253332]  , 171.89696129163104 , 0.5759607897075313 , 0.4502274031565538 , 0.5581568131694988 , 0.0 , 0.0 , 0.0 , 0.763050393447209 , 0.6373691109695859 , 0.6992595157013242 , 0.0 , 0.0 , 0.0 , 0.9047346879523998 , 0.7244852572505076 , 0.8956468474333502 , 0.0 , 0.0 , 0.0 , 0.9123807549341317 , 0.6569009387293016 , 0.9050065576825562 , 0.0 , 0.0 , 0.0 
yacht_hydrodynamics , utrees , 0.5256410940823689 , 0.6676077728626812 , 0.8956182634949482 , 0.8361301220250495 , 0.8957389002070806 , 0.0 , 0.0 , 0.0 , 0.31978319783197834 , 0.8225806451612903 , 88.94461323736803 , 0.48571428571428565 , 31.313670457086545 , [0.45967038108679825, 0.46470078654370817, 0.45434921903301523, 0.4604411192525994, 0.4563340180222268, 0.46925020600043066, 0.46887716101792276, 0.456565521056506, 0.466707102360654, 0.4570446824895159, 0.4890884878543311, 0.45815338014962265, 0.46721145952797705, 0.45880037155926107, 0.4718687441398859]  , 20.2569743792216 , 0.5993811971807993 , 0.608685430691064 , 0.6156910696376416 , 0.0 , 0.0 , 0.0 , 0.9897862716320889 , 0.9240511080689384 , 0.9843815776069009 , 0.0 , 0.0 , 0.0 , 0.9970182189398893 , 0.937296227184759 , 0.9947634744656222 , 0.0 , 0.0 , 0.0 , 0.9962873662270151 , 0.8744877221554365 , 0.9881194791181578 , 0.0 , 0.0 , 0.0 
airfoil_self_noise , utrees , 0.279549920725776 , 0.3498632597885903 , 0.7624965712447418 , 0.5485953163604744 , 0.740066417306044 , 0.0 , 0.0 , 0.0 , 0.2673322240709928 , 0.7725359911406424 , 28.94325337762605 , 0.32222222222222224 , 14.765728185452137 , [0.46807732112895956, 0.47356221479592114, 0.4682350569197756, 0.473016681350402, 0.47432492833269574, 0.4695206037340151, 0.4687494432282572, 0.46690798626605545, 0.47173975609090085, 0.4703267577179162, 0.4694561646009743, 0.47562402751326277, 0.4759431001051272, 0.47623068578560623, 0.4742810808349512]  , 96.72913169860838 , 0.5087932286718648 , 0.44671009120710803 , 0.4959342865888874 , 0.0 , 0.0 , 0.0 , 0.6605055142762867 , 0.4913288552236036 , 0.61228510430457 , 0.0 , 0.0 , 0.0 , 0.9329225501032835 , 0.6747234199487788 , 0.9225785302140296 , 0.0 , 0.0 , 0.0 , 0.9477649919275333 , 0.5816188990624073 , 0.9294677481166898 , 0.0 , 0.0 , 0.0 
connectionist_bench_sonar , utrees , 8.077276720606084 , 9.54113851697657 , 0.0 , 0.0 , 0.0 , 0.8185108591251009 , 0.7232424136353528 , 0.793749033589543 , 0.5004016064257027 , 0.8126984126984129 , 0.0 , 0.0 , 0.0 , [0.3897966618514283, 0.4188982073521242, 0.4093616220395814, 0.39864900075352744, 0.4103655230827197, 0.39805326125465723, 0.4049681781758622, 0.39541844305547713, 0.40664751415201633, 0.4070989461679213, 0.40336228020641285, 0.40255435155326685, 0.40795404994167195, 0.4155219823562252, 0.4219765099457554]  , 1827.1246480147042 , 0.0 , 0.0 , 0.0 , 0.7121953791915709 , 0.6945384494336934 , 0.7354848511196275 , 0.0 , 0.0 , 0.0 , 0.8401233699106042 , 0.7197975481532811 , 0.7835840211850046 , 0.0 , 0.0 , 0.0 , 0.8329529656429561 , 0.7356221610439595 , 0.8256954453621996 , 0.0 , 0.0 , 0.0 , 0.8887717217552724 , 0.7430114959104768 , 0.8302318166913397 
ionosphere , utrees , 4.892662918632468 , 5.269100526811162 , 0.0 , 0.0 , 0.0 , 0.9129495334573369 , 0.8199374735095035 , 0.9078026607160277 , 0.39952380952380945 , 0.6901408450704225 , 0.0 , 0.0 , 0.0 , [0.4499768816876262, 0.44027160537706295, 0.44391560969601307, 0.4576447029580307, 0.43944087972685586, 0.4448046496293409, 0.452783516171417, 0.43115969781032837, 0.4530460711411699, 0.43923879022900036, 0.4467543910743774, 0.4395902977234458, 0.44021720359188754, 0.4379923416966453, 0.4343681214677931]  , 803.2349356015525 , 0.0 , 0.0 , 0.0 , 0.8506690211617426 , 0.774772868008904 , 0.858040882264875 , 0.0 , 0.0 , 0.0 , 0.9387153880504262 , 0.8065306996791226 , 0.9251093485347666 , 0.0 , 0.0 , 0.0 , 0.9399530096137032 , 0.881903056945916 , 0.9373079271613695 , 0.0 , 0.0 , 0.0 , 0.9224607150034757 , 0.8165432694040706 , 0.9107524849030997 
qsar_biodegradation , utrees , 1.5660737169954102 , 1.7405937886770064 , 0.0 , 0.0 , 0.0 , 0.8509598733114787 , 0.8029961520644325 , 0.8434688485823129 , 0.3639810426540284 , 0.7529225908372829 , 0.0 , 0.0 , 0.0 , [0.47624810699712106, 0.47925745904653766, 0.47394294648450264, 0.4792898402018487, 0.47737061255931196, 0.48295485805992633, 0.4814140567713877, 0.4839677154601105, 0.47996074923928594, 0.4805881057215514, 0.4770630584037848, 0.4782728529130587, 0.47795017685055297, 0.47645802930452397, 0.4756817776395693]  , 2458.332837343216 , 0.0 , 0.0 , 0.0 , 0.8542935179639646 , 0.8058715262255767 , 0.8401957532383248 , 0.0 , 0.0 , 0.0 , 0.8302144942831566 , 0.7921266991322811 , 0.8283344537416217 , 0.0 , 0.0 , 0.0 , 0.8621689851225428 , 0.8151938312808324 , 0.8559763845289836 , 0.0 , 0.0 , 0.0 , 0.8571624958762495 , 0.7987925516190398 , 0.8493688028203216 
