iris , MCAR(0.2 none) , utrees , 0.2913279898332758 , 0.3737866077699942 , 0.0 , 0.0 , 0.0 , 0.9715013543960914 , 0.9379114211079034 , 0.9526992143658809 , 0.77 , 0.8822222222222224 , 0.0 , 0.0 , 0.0 , [0.4031775192025321, 0.40969613612833117, 0.3900295336586289, 0.403863742608784, 0.4097245000158288, 0.432912506689917, 0.41853345968662825, 0.4119730765843836, 0.43322039356584774, 0.3921085804159419, 0.3791183571028335, 0.39860743915339025, 0.40573637391168904, 0.4125482896378053, 0.41886043955378705]  , 7.5023540655771885 , 0.0 , 0.0 , 0.0 , 0.9999999999999999 , 0.970937444621655 , 0.9799161202669974 , 0.0 , 0.0 , 0.0 , 0.9664143523792645 , 0.8975994767460642 , 0.9167342598921545 , 0.0 , 0.0 , 0.0 , 0.9642878239369463 , 0.9546951165491121 , 0.9656042463060005 , 0.0 , 0.0 , 0.0 , 0.9553032412681534 , 0.9284136465147816 , 0.9485422309983712 
wine , MCAR(0.2 none) , utrees , 1.234086757849573 , 1.6265413514874614 , 0.0 , 0.0 , 0.0 , 0.9584450660039564 , 0.9132008885576388 , 0.9451103542129535 , 0.8234741784037559 , 0.8944444444444446 , 0.0 , 0.0 , 0.0 , [0.3717399316718155, 0.3749830163260398, 0.38587898813530297, 0.36061995722015894, 0.3653928398489914, 0.3503166582964389, 0.3635715619185238, 0.3596553890238606, 0.3569108228620731, 0.3729784626725723, 0.3577985161261764, 0.3687859843021195, 0.3509033868092144, 0.35916115345498006, 0.36934556867369833]  , 50.304203033447266 , 0.0 , 0.0 , 0.0 , 0.9560638538416316 , 0.8992233240826099 , 0.9529689302682803 , 0.0 , 0.0 , 0.0 , 0.9093720944456758 , 0.8317093163761248 , 0.8555648121477892 , 0.0 , 0.0 , 0.0 , 0.9982675329002167 , 0.9669659165161738 , 0.9895805977082005 , 0.0 , 0.0 , 0.0 , 0.9700767828283016 , 0.9549049972556464 , 0.982327076727543 
parkinsons , MCAR(0.2 none) , utrees , 1.686219122254577 , 1.9785925525080141 , 0.0 , 0.0 , 0.0 , 0.823830625451153 , 0.6994349393596209 , 0.8277765826704894 , 0.5029914529914529 , 0.8376068376068377 , 0.0 , 0.0 , 0.0 , [0.4008892098171777, 0.4067951156610479, 0.41973210537723865, 0.41709553037133906, 0.42912138355103135, 0.4106976532950322, 0.40618887214142607, 0.41507106352889134, 0.4236938939549285, 0.4230990566706808, 0.42494521956564313, 0.4026105383880262, 0.39793968614406816, 0.4157348457333038, 0.4075620093038778]  , 143.904141664505 , 0.0 , 0.0 , 0.0 , 0.709725269048163 , 0.6968298413804124 , 0.7423868469635027 , 0.0 , 0.0 , 0.0 , 0.8621966794380586 , 0.6940092288200242 , 0.841870284928944 , 0.0 , 0.0 , 0.0 , 0.857274182881676 , 0.6884879317117754 , 0.8539065439831884 , 0.0 , 0.0 , 0.0 , 0.866126370436715 , 0.7184127555262722 , 0.8729426548063228 
climate_model_crashes , MCAR(0.2 none) , utrees , 3.4873294154316277 , 4.038683379565848 , 0.0 , 0.0 , 0.0 , 0.760807144363431 , 0.49249590305402613 , 0.6781777596385403 , 0.7555555555555554 , 0.8858024691358025 , 0.0 , 0.0 , 0.0 , [0.3671831076261241, 0.35769166035749567, 0.35833623831898387, 0.37082953693401577, 0.3722289126269349, 0.3702219498628095, 0.37114764775980646, 0.36472391234447854, 0.35443742325878086, 0.3561067566255828, 0.35850665150625577, 0.362540132438676, 0.37249392564712624, 0.37094474178361125, 0.3666859242330018]  , 306.6806196371714 , 0.0 , 0.0 , 0.0 , 0.8369939187796333 , 0.5023046873602078 , 0.7713794063044934 , 0.0 , 0.0 , 0.0 , 0.8195912949294321 , 0.5111571857254616 , 0.7298208286713337 , 0.0 , 0.0 , 0.0 , 0.537668274338064 , 0.4782608695652175 , 0.4796251582946392 , 0.0 , 0.0 , 0.0 , 0.8489750894065954 , 0.4782608695652175 , 0.7318856452836953 
concrete_compression , MCAR(0.2 none) , utrees , 0.5874844132904737 , 0.7199334124523268 , 0.7890316565103176 , 0.5625373388457952 , 0.7555211398714733 , 0.0 , 0.0 , 0.0 , 0.3308252427184466 , 0.6954692556634304 , 172.30923423580566 , 0.17777777777777778 , 5.785193190828824 , [0.46092018306013777, 0.4546385574807601, 0.45642491920962247, 0.45921450450702245, 0.4605236977700111, 0.46497947060572875, 0.46431980551307206, 0.45913932615325403, 0.4597218402256227, 0.4633216212375661, 0.4599355710081273, 0.46036858936851494, 0.4615882804071175, 0.4579627514995722, 0.4586979351441084]  , 137.49159153302512 , 0.5759607897075313 , 0.4535395016884914 , 0.553940208384025 , 0.0 , 0.0 , 0.0 , 0.763050393447209 , 0.6018745148556208 , 0.6894682940305475 , 0.0 , 0.0 , 0.0 , 0.9047346879523998 , 0.6776173668923057 , 0.8885354615019093 , 0.0 , 0.0 , 0.0 , 0.9123807549341317 , 0.5171179719467632 , 0.8901405955694112 , 0.0 , 0.0 , 0.0 
yacht_hydrodynamics , MCAR(0.2 none) , utrees , 0.540526409661941 , 0.6866076493008914 , 0.8956182634949482 , 0.7986479455024721 , 0.8935757392872887 , 0.0 , 0.0 , 0.0 , 0.30542005420054197 , 0.7806451612903227 , 88.8446200961609 , 0.4095238095238095 , 31.515803704652313 , [0.486845268846286, 0.4959247424278911, 0.5888158587431082, 0.46521707383711147, 0.5950681976080354, 0.46065657200428944, 0.4555734417531701, 0.45305500974390983, 0.4815484931430141, 0.4554055868052115, 0.4874882742314826, 0.4637819497604785, 0.6430529940867378, 0.47744550057124185, 0.5543639925721031]  , 18.168056090672813 , 0.5993811971807993 , 0.6070763094118152 , 0.617803494670612 , 0.0 , 0.0 , 0.0 , 0.9897862716320889 , 0.8592271325419814 , 0.9791223005045158 , 0.0 , 0.0 , 0.0 , 0.9970182189398893 , 0.9058578527410606 , 0.9934878045150013 , 0.0 , 0.0 , 0.0 , 0.9962873662270151 , 0.8224304873150313 , 0.9838893574590264 , 0.0 , 0.0 , 0.0 
airfoil_self_noise , MCAR(0.2 none) , utrees , 0.28645321190085526 , 0.3527399253990306 , 0.7624965712447418 , 0.5461487877603711 , 0.7346013824023275 , 0.0 , 0.0 , 0.0 , 0.2543538546866334 , 0.7681063122923587 , 29.899232141698675 , 0.2222222222222222 , 14.437544322842687 , [0.46731256124319265, 0.5476550339290032, 0.4707288434591074, 0.47024699504698586, 0.4761451168040274, 0.5964016769598335, 0.6705638679393963, 0.4677667337841758, 0.5928317354874838, 0.4661732571190406, 0.4664564462064887, 0.590849192761457, 0.595021979722743, 0.4641188671402305, 0.46493633393658756]  , 84.01952910423279 , 0.5087932286718648 , 0.4423364654515132 , 0.49454286069463826 , 0.0 , 0.0 , 0.0 , 0.6605055142762867 , 0.4895080696125001 , 0.5991686775663524 , 0.0 , 0.0 , 0.0 , 0.9329225501032835 , 0.6629328045469615 , 0.9198635884857465 , 0.0 , 0.0 , 0.0 , 0.9477649919275333 , 0.5898178114305095 , 0.9248304028625728 , 0.0 , 0.0 , 0.0 
connectionist_bench_sonar , MCAR(0.2 none) , utrees , 8.429792783194404 , 9.781978551793362 , 0.0 , 0.0 , 0.0 , 0.8185108591251009 , 0.7159682998998409 , 0.803145062775874 , 0.3734939759036145 , 0.7587301587301589 , 0.0 , 0.0 , 0.0 , [0.41376420251401735, 0.41795143283100594, 0.42763596735924286, 0.4175554014585571, 0.4269680619995311, 0.40775225579886276, 0.4166006682398886, 0.4260818595872271, 0.42334756086353664, 0.4052131679002275, 0.39116116570985604, 0.42337203003797663, 0.39499543196252695, 0.42727245978376793, 0.42334549377510655]  , 1321.6361049016316 , 0.0 , 0.0 , 0.0 , 0.7121953791915709 , 0.7115007309999477 , 0.7607111101280274 , 0.0 , 0.0 , 0.0 , 0.8401233699106042 , 0.6899727090817765 , 0.7874469082908958 , 0.0 , 0.0 , 0.0 , 0.8329529656429561 , 0.7260215381151724 , 0.8222467386303428 , 0.0 , 0.0 , 0.0 , 0.8887717217552724 , 0.736378221402467 , 0.8421754940542312 
ionosphere , MCAR(0.2 none) , utrees , 4.974789788790679 , 5.328621709423657 , 0.0 , 0.0 , 0.0 , 0.9129495334573369 , 0.8156261430493736 , 0.9048154721724571 , 0.3273809523809524 , 0.6319248826291081 , 0.0 , 0.0 , 0.0 , [0.45859575135764785, 0.44662591112304684, 0.4531502591003955, 0.4494760245048874, 0.4541060134634663, 0.4496535649640402, 0.44901600496739136, 0.45602114831112045, 0.45781883489290115, 0.44733088429384943, 0.4567176005402932, 0.44882516553046886, 0.4481088841263835, 0.44592464050531616, 0.45491857448804657]  , 597.8183689117432 , 0.0 , 0.0 , 0.0 , 0.8506690211617426 , 0.7800608457041344 , 0.8598613828076441 , 0.0 , 0.0 , 0.0 , 0.9387153880504262 , 0.7951195871702809 , 0.9167003826216092 , 0.0 , 0.0 , 0.0 , 0.9399530096137032 , 0.8653695730768641 , 0.9361815461994349 , 0.0 , 0.0 , 0.0 , 0.9224607150034757 , 0.8219545662462153 , 0.9065185770611407 
qsar_biodegradation , MCAR(0.2 none) , utrees , 1.6192391834707276 , 1.7743594832781306 , 0.0 , 0.0 , 0.0 , 0.8509598733114787 , 0.7993303011934507 , 0.8402857763620099 , 0.32472353870458137 , 0.7339652448657188 , 0.0 , 0.0 , 0.0 , [0.4793953120029933, 0.4792251164079441, 0.47841149899319857, 0.479935170787279, 0.47935052593732574, 0.4794242642397766, 0.4784472221049041, 0.4808630734409215, 0.4812753529059881, 0.4737625161857091, 0.4785229063728849, 0.47711600548413624, 0.4757315739982774, 0.47847631988315326, 0.4773404471761198]  , 1919.9274880091348 , 0.0 , 0.0 , 0.0 , 0.8542935179639646 , 0.8072120380118322 , 0.8338805969884321 , 0.0 , 0.0 , 0.0 , 0.8302144942831566 , 0.7764030946264203 , 0.832703719540881 , 0.0 , 0.0 , 0.0 , 0.8621689851225428 , 0.8061231829654488 , 0.8516792640267596 , 0.0 , 0.0 , 0.0 , 0.8571624958762495 , 0.8075828891701012 , 0.8428795248919663 
