iris,MCAR(0.2),utrees,0.06436957134970737,0.09820029507565886,0.0,0.0,0.07406719488532511,0.2432489111314778,0.0035090903348105984,0.16882548182880674,0.14711389375938483,0.0,0.9533635056734473,5.240656932195027,0.0,0.9888721804511277,0.0,0.901246399258095,0.0,0.9657031467557784,0.0,0.9576322962287873
wine,MCAR(0.2),utrees,0.10703117843764451,0.1500977475902249,0.0,0.0,0.40604224206690687,1.473187616004656,0.01009838423341393,0.2996230669137918,0.25479589314502804,0.0,0.9506248663768152,43.43113430341085,0.0,0.9471527074612197,0.0,0.8861589265469987,0.0,0.9910199172018928,0.0,0.9781679142971489
parkinsons,MCAR(0.2),utrees,0.05551321452108013,0.08524537540547424,0.0,0.0,0.38426840866581696,1.7739918499212077,0.0065856889843212835,0.19988221995294644,0.16980011273351714,0.0,0.824004272401742,132.9267556667328,0.0,0.745174148812501,0.0,0.849369991297509,0.0,0.8452874989174725,0.0,0.856185450579485
climate_model_crashes,MCAR(0.2),utrees,0.2445575415292093,0.3445494156494738,0.0,0.0,1.2426306605524053,3.8839612332455897,0.04650630572459653,0.814139369339031,0.7026100326117098,0.0,0.6776350950992771,275.9443356990814,0.0,0.8300706838056722,0.0,0.7040739514597695,0.0,0.4823199662304771,0.0,0.6940757789011901
concrete_compression,MCAR(0.2),utrees,0.03210828842755,0.056903224276065374,139.9718029014977,0.22962962962962963,0.08964405779202678,0.5147330608069801,0.0040364825986187736,0.1363458859714353,0.11504088872391835,0.7501702370745574,0.0,115.43401980400085,0.5628067782571478,0.0,0.7370457763261031,0.0,0.8608975679029993,0.0,0.8399308258119796,0.0
yacht_hydrodynamics,MCAR(0.2),utrees,0.047272415294858,0.09254175399891258,90.36945434969547,0.9809523809523808,0.09956587072417561,0.5353933813685045,0.007927911237284414,0.21188108168258518,0.18117387052298115,0.8961366668730334,0.0,14.487419525782265,0.6082034338573993,0.0,0.9851336619886606,0.0,0.9958894477927889,0.0,0.9953201238532842,0.0
airfoil_self_noise,MCAR(0.2),utrees,0.037140222355384125,0.083416395329536,4.063234761149441,1.0,0.06861066115715818,0.2632849337812995,0.00906505128438473,0.2407473071657216,0.21101632145252772,0.726789378235716,0.0,61.72480670611064,0.5073497692761099,0.0,0.6260807273477592,0.0,0.8835357178295489,0.0,0.8901912984894461,0.0
connectionist_bench_sonar,MCAR(0.2),utrees,0.12594510082585392,0.1575817200024125,0.0,0.0,1.9018403823025247,8.832364115331467,0.01524932730916776,0.36679856139287836,0.31067455387346066,0.0,0.7934502116490639,1217.6911363601685,0.0,0.7189555311397549,0.0,0.8081375928343585,0.0,0.8141292146446422,0.0,0.8325785079775009
ionosphere,MCAR(0.2),utrees,0.09313030024983923,0.12300146406326612,0.0,0.0,0.8143947765317358,4.441172261619947,0.011246970278524575,0.2295432671127555,0.18978076793547133,0.0,0.8963486608285675,542.9356789588928,0.0,0.8371620356469938,0.0,0.9124253626300302,0.0,0.9388813305587143,0.0,0.8969259144785321
qsar_biodegradation,MCAR(0.2),utrees,0.019527684473879602,0.027992824231103,0.0,0.0,0.23001487701993542,1.3982340329151852,0.001090018369507807,0.05588821862156047,0.04755009522818494,0.0,0.8446301860513109,1721.6118144194284,0.0,0.8467325146932341,0.0,0.8306542562137806,0.0,0.8528585746608389,0.0,0.8482753986373902
seeds,MCAR(0.2),utrees,0.0615945639620859,0.09729499079999612,0.0,0.0,0.14014201616568808,0.4889822967496476,0.004909057215034096,0.20851218941450503,0.18024954813653288,0.0,0.8759684438048736,16.49672166506449,0.0,0.9312245285578619,0.0,0.7145206838096979,0.0,0.9206997637526373,0.0,0.9374287990992972
glass,MCAR(0.2),utrees,0.056683279899008815,0.08418955377322465,0.0,0.0,0.15643328511219365,0.6629243709553694,0.005207425246596656,0.14701144249299913,0.12408580449687279,0.0,0.5400166896494403,27.309990644454956,0.0,0.5740018743324092,0.0,0.31148857904273825,0.0,0.6503503977514334,0.0,0.62422590747118
ecoli,MCAR(0.2),utrees,0.07824011385064211,0.13473034411769022,0.0,0.0,0.19019169962553592,0.479811891076667,0.007038748092204368,0.26565302594552415,0.2363700591455002,0.0,0.6791062196038589,21.325106700261433,0.0,0.8008041093956577,0.0,0.39762456661176226,0.0,0.8004187478580278,0.0,0.7175774545499879
yeast,MCAR(0.2),utrees,0.06941257417556176,0.12116565147613076,0.0,0.0,0.18620507065740766,0.3962720433056949,0.005375955083372073,0.2540420088841035,0.2300358190571259,0.0,0.4441336024074725,123.21836757659912,0.0,0.5279781488912345,0.0,0.24764316643869705,0.0,0.5049291325437661,0.0,0.4959839617561922
libras,MCAR(0.2),utrees,0.04337659174664109,0.054188700617526744,0.0,0.0,0.9781172408544512,9.087276475583508,0.002856839376379127,0.14195162056368987,0.12417461862538949,0.0,0.5668127539679112,5551.839271465938,0.0,0.707391694725028,0.0,0.046151433972063276,0.0,0.8003763298429966,0.0,0.7133315573315573
planning_relax,MCAR(0.2),utrees,0.10076780027173504,0.14972397424144582,0.0,0.0,0.37768020618544945,1.497770661672028,0.011499330547311781,0.3311062364520646,0.28206416197506373,0.0,0.45340396658398313,39.88673202196757,0.0,0.4101516792156664,0.0,0.498282297881215,0.0,0.4314105982187582,0.0,0.4737712910202928
blood_transfusion,MCAR(0.2),utrees,0.041859507915742486,0.07342162483104794,0.0,0.0,0.03713507439059031,0.1120434048586678,0.004067193066445469,0.15581042388651056,0.13510836072561155,0.0,0.5932689994790394,22.858375310897827,0.0,0.5587901528296861,0.0,0.6208276889233224,0.0,0.5952800168363233,0.0,0.5981781393268258
